Trial,Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
9,0,-0.163,-1.597,-0.35600000000000004,1.2309999999999999,-0.41700000000000004,1.994,1.75,2.838,-0.9259999999999999,5.797999999999999,-10.773,0.203,0.01,4.5569999999999995,-8.097000000000001,-3.947,8.545,-1.3330000000000002,12.024000000000001,3.042,-0.305,-0.57,-3.764,0.142,-1.038,1.2819999999999998,-5.941,0.336,-4.669,-3.4789999999999996,-4.567,-2.991,-2.004,-0.275,-1.139,7.303999999999999,-4.343999999999999,2.35,2.7060000000000004,6.185,-4.333,3.591,-6.816,2.207,-0.142,1.831,-1.963,1.719,0.183,-0.6409999999999999,-5.056,0.905,3.8960000000000004,-1.6780000000000002,4.588,-4.618,0.7929999999999999,-3.042,-3.398,-1.4040000000000001,-3.113,-0.488,-0.397,-2.187
9,1,-0.163,2.7969999999999997,-2.7969999999999997,9.043,-0.41700000000000004,2.4819999999999998,2.238,3.815,-0.9259999999999999,7.751,-8.331,1.6680000000000001,-0.966,2.116,-8.586,-1.994,6.104,3.55,-23.621,1.088,-0.7929999999999999,0.40700000000000003,-4.252,1.119,-0.061,5.188,-2.035,3.265,-1.251,1.4040000000000001,-0.6609999999999999,-1.038,-0.539,8.514,-0.6509999999999999,5.351,-6.297000000000001,-2.533,1.2409999999999999,8.138,-3.3569999999999998,5.056,-3.398,4.1610000000000005,0.34600000000000003,3.2960000000000003,-7.334,2.207,-1.77,1.801,-7.497000000000001,1.882,0.478,-1.19,-7.131,-0.22399999999999998,1.2819999999999998,0.376,0.997,1.038,-2.136,0.0,0.092,-0.23399999999999999
9,2,0.326,5.727,-4.262,9.532,2.024,4.435,3.7030000000000003,4.303,2.004,5.31,1.4340000000000002,3.133,0.498,-1.3019999999999998,-6.144,-1.0170000000000001,15.380999999999998,3.55,10.071,-3.306,-1.2819999999999998,1.383,-4.74,2.096,-0.5489999999999999,7.141,-0.081,3.265,0.7020000000000001,4.822,1.78,0.42700000000000005,0.9259999999999999,12.909,0.326,0.956,-6.297000000000001,-2.533,-1.689,3.7430000000000003,1.038,3.591,1.485,5.1370000000000005,2.299,3.784,-6.846,3.6719999999999997,-3.7230000000000003,3.7539999999999996,-8.474,1.882,3.408,1.251,2.635,-0.22399999999999998,2.258,2.818,3.438,2.0140000000000002,-1.6480000000000001,0.0,0.58,1.719
9,3,1.3019999999999998,5.239,-3.286,4.649,4.954,5.9,5.167999999999999,3.815,5.91,0.9159999999999999,9.735,3.6210000000000004,2.94,-0.326,-2.238,-1.506,-13.427999999999999,0.132,2.747,-4.283,-1.2819999999999998,1.383,-3.764,2.096,-1.038,6.165,-0.57,1.3119999999999998,1.19,4.333,1.2919999999999998,0.42700000000000005,0.9259999999999999,9.979,0.8140000000000001,-2.4619999999999997,-5.32,-0.092,-3.153,-1.6280000000000001,5.92,1.149,2.4619999999999997,4.1610000000000005,5.229,3.784,-2.94,4.649,-3.235,3.7539999999999996,-7.0089999999999995,0.905,-2.94,3.693,-2.736,-1.2,3.235,1.841,2.4619999999999997,1.038,-1.16,0.0,1.068,0.743
9,4,1.3019999999999998,0.8440000000000001,0.132,-0.722,5.931,5.9,4.678999999999999,1.3730000000000002,7.8629999999999995,-2.0140000000000002,12.177,2.157,4.405,5.534,1.18,-2.4819999999999998,-5.127000000000001,3.55,-1.6480000000000001,5.483,0.183,-0.081,-1.811,0.631,-1.526,3.235,-1.058,-1.129,0.214,0.9159999999999999,-1.6380000000000001,-0.061,-0.051,2.655,0.326,-4.415,-1.4140000000000001,1.3730000000000002,-2.665,-2.116,7.385,-0.804,-0.46799999999999997,1.719,5.7170000000000005,3.784,0.966,4.649,0.6709999999999999,1.801,-3.103,0.41700000000000004,-1.475,2.228,-13.479000000000001,-1.689,2.747,-0.6,-0.46799999999999997,-0.9159999999999999,-0.6709999999999999,0.0,1.556,-1.2109999999999999
9,5,0.8140000000000001,-3.55,2.574,-1.2109999999999999,3.489,2.97,2.238,-1.068,4.934,-2.0140000000000002,5.829,-0.285,3.428,10.905,3.133,-3.947,-2.197,-3.7739999999999996,-18.738,-5.2589999999999995,2.136,-1.058,0.631,-0.8340000000000001,-1.038,-0.183,-0.57,-2.594,-1.251,-2.991,-3.103,-2.0140000000000002,-2.004,-3.693,-1.6280000000000001,-4.415,2.492,-0.092,-1.2,0.8140000000000001,3.4789999999999996,-1.2919999999999998,-4.862,-1.2109999999999999,3.2760000000000002,1.831,0.478,1.719,5.553999999999999,-0.6409999999999999,1.2919999999999998,-0.071,1.455,-0.7020000000000001,-20.315,-6.571000000000001,1.2819999999999998,-2.553,-3.398,-1.892,-0.183,0.0,0.58,-3.6519999999999997
9,6,-1.6280000000000001,-5.502999999999999,2.085,1.719,-1.882,-1.912,-1.18,-2.533,-1.4140000000000001,-0.061,-3.937,-1.75,0.01,9.44,2.645,-5.9,-6.104,1.597,-4.0889999999999995,0.11199999999999999,3.113,-1.546,1.607,-1.811,-0.5489999999999999,-2.625,0.895,-2.106,-2.228,-4.944,-2.614,-3.967,-5.422000000000001,-5.646,-3.092,-4.415,5.422000000000001,-3.0210000000000004,-1.689,3.255,-2.38,-0.804,-6.816,-2.187,-1.119,-1.587,-3.428,-2.187,7.507000000000001,-1.617,3.245,-1.048,-2.452,2.716,-22.756,0.264,-0.183,-2.553,-3.886,-2.38,-0.183,0.488,-1.3730000000000002,-4.628
9,7,-4.5569999999999995,-4.527,-2.309,2.696,-6.276,-5.819,-3.133,-1.556,-6.785,0.9159999999999999,-10.284,-0.773,-2.92,0.163,0.6920000000000001,-6.388,-3.662,0.132,-6.531000000000001,1.088,2.136,-0.57,0.142,-1.811,-1.038,-4.0889999999999995,0.895,-1.617,-2.716,-3.967,-1.149,-5.92,-8.84,-5.157,-3.5810000000000004,-3.927,3.469,-4.486000000000001,-4.618,3.255,-6.287000000000001,-0.315,-4.862,-1.2109999999999999,-4.537,-5.981,-5.87,-4.629,3.6010000000000004,-0.6409999999999999,1.2919999999999998,-1.048,-0.01,0.763,-14.943,-2.665,-0.6709999999999999,-2.065,-2.909,-1.4040000000000001,-1.16,0.488,-4.791,-4.628
9,8,-7.487,-3.55,-7.68,-2.675,-7.252999999999999,-6.307,-2.157,0.397,-8.25,0.42700000000000005,-10.773,1.6680000000000001,-3.408,-11.068,-2.238,-5.9,2.6860000000000004,0.132,-9.949,-1.3530000000000002,-0.7929999999999999,0.40700000000000003,-3.764,-1.3219999999999998,-2.0140000000000002,-4.578,-1.546,-2.106,-3.693,-2.502,-1.6380000000000001,-7.874,-10.305,-5.646,-2.6039999999999996,-1.973,-2.391,-3.51,-7.547999999999999,1.3019999999999998,-6.287000000000001,-0.315,-0.956,0.743,-5.025,-8.423,-5.381,-5.117,-3.7230000000000003,0.336,-3.591,-2.024,-0.01,0.275,-2.248,-3.642,0.305,-2.065,-2.421,-0.9159999999999999,-3.113,0.0,-7.721,-5.605
9,9,-8.464,-4.527,-10.122,-11.953,-4.323,-3.377,0.285,2.35,-5.32,-0.5489999999999999,-7.355,3.6210000000000004,-1.455,-15.462,-5.656000000000001,-4.9239999999999995,7.08,-1.3330000000000002,-6.531000000000001,0.6,-4.211,0.895,-7.182,-1.3219999999999998,-2.991,-4.0889999999999995,-6.917000000000001,-3.571,-5.646,-2.991,-4.567,-8.362,-8.84,-9.064,-1.6280000000000001,1.933,-8.25,-1.068,-7.06,-0.6509999999999999,-2.8689999999999998,-0.804,2.4619999999999997,2.207,-2.5839999999999996,-7.935,-2.94,-3.1639999999999997,-9.583,1.3119999999999998,-7.985,-3.0010000000000003,2.92,-0.214,2.146,-2.665,2.258,-3.53,-4.374,-1.4040000000000001,-5.066,-0.977,-8.698,-7.07
