Trial,Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
24,0,-6.377999999999999,-5.585,-1.0170000000000001,-3.042,-4.578,-2.838,-2.38,-5.961,-2.94,-4.832,-1.587,-2.146,-1.058,-2.655,-4.038,-14.384,-2.36,3.825,-12.665,4.323,0.977,0.122,-0.051,-0.732,0.773,0.0,0.6609999999999999,0.498,-0.42700000000000005,-0.519,-2.472,-9.226,1.587,-0.092,-8.698,-9.979,2.909,-13.936,-3.1839999999999997,-3.174,-3.326,-3.906,-3.2960000000000003,-3.52,-2.594,-4.5569999999999995,-3.398,-3.662,3.377,-0.946,-0.336,-1.2919999999999998,-0.244,1.0270000000000001,2.218,-1.119,-0.905,-0.387,-0.8140000000000001,0.6709999999999999,0.682,1.129,-5.981,-5.797999999999999
24,1,-5.402,-5.096,-4.435,-11.342,-5.553999999999999,-0.885,-3.3569999999999998,-5.961,-3.428,-5.809,-6.957999999999999,-1.17,-3.011,-2.167,-2.574,-9.988999999999999,2.035,-5.452000000000001,-4.852,-6.907,0.977,1.099,1.4140000000000001,1.709,1.261,3.418,2.126,0.987,1.526,0.946,-0.519,-7.7620000000000005,-1.831,-1.556,-10.162,-9.003,8.28,-11.495,-4.649,-2.197,-5.28,-1.953,3.54,-3.031,-3.571,-0.6509999999999999,1.973,-3.662,2.401,1.0070000000000001,2.106,1.6380000000000001,4.638999999999999,-1.902,5.636,-3.072,-1.3940000000000001,0.59,1.139,1.6480000000000001,2.146,1.129,-5.005,-0.42700000000000005
24,2,-5.402,-5.096,-9.318,-12.807,-6.042000000000001,-0.885,-3.3569999999999998,-4.985,-5.381,-6.297000000000001,-13.306,-0.682,-3.988,-0.7020000000000001,-1.109,-4.618,-8.708,-2.523,-7.782,-2.024,0.0,1.587,1.902,3.662,0.773,3.906,1.149,0.01,1.526,-0.031,-1.0070000000000001,-5.809,-5.737,-3.998,-8.698,-5.096,9.257,-4.659,-8.067,-0.244,-7.233,-1.953,5.005,-2.055,-4.059,1.3019999999999998,3.438,-4.15,-1.0170000000000001,2.96,3.082,4.567,-3.174,0.539,6.124,4.252,-1.3940000000000001,0.59,0.6509999999999999,1.6480000000000001,1.6580000000000001,1.617,-5.005,2.991
24,3,-5.89,-5.585,-13.713,-8.413,-6.042000000000001,-2.35,-2.8689999999999998,-3.52,-7.334,-6.785,-17.212,0.295,-3.4989999999999997,-0.214,-3.062,-1.689,-4.801,0.895,-2.8989999999999996,-8.86,-0.977,1.587,0.9259999999999999,3.662,-0.6920000000000001,1.465,-1.2919999999999998,-1.455,-0.9159999999999999,-2.472,-2.96,-4.832,-8.667,-4.974,-6.744,-1.6780000000000002,3.886,2.177,-10.02,-0.244,-7.233,-2.441,-0.366,-1.567,-4.547,1.3019999999999998,-1.933,-4.15,-3.4589999999999996,3.448,1.617,5.544,-3.174,0.051,-4.618,-4.537,-0.905,-1.851,-1.79,0.6709999999999999,0.682,1.129,-5.005,2.0140000000000002
24,4,-6.377999999999999,-4.12,-14.200999999999999,-4.018,-5.066,-4.791,-2.38,-2.543,-7.8229999999999995,-5.809,-15.747,-0.193,-2.523,-1.6780000000000002,-7.945,-1.689,-4.313,-1.546,-1.4340000000000002,-2.513,-0.977,0.61,-1.516,1.709,-1.6680000000000001,-1.465,-3.733,-2.431,-3.3569999999999998,-4.425,-4.425,-4.832,-9.644,-2.533,-5.28,-1.19,-5.391,4.13,-8.555,-3.174,-5.28,-2.93,-7.202000000000001,-1.078,-4.059,-1.139,-9.257,-4.15,-3.947,1.984,-1.801,3.591,-1.2209999999999999,-0.9259999999999999,-12.431,2.787,-0.905,-3.3160000000000003,-4.232,-0.7929999999999999,-1.272,0.153,-5.492999999999999,-2.8689999999999998
24,5,-5.89,-2.167,-10.295,-4.018,-4.578,-6.256,-1.892,-2.055,-5.87,-4.343999999999999,-9.399,-0.682,-1.058,-3.1430000000000002,-13.315999999999999,-4.618,3.011,-3.4989999999999997,7.843,-7.8839999999999995,-0.488,-0.366,-3.469,-0.244,-1.6680000000000001,-1.953,-4.71,-1.943,-4.333,-4.913,-4.425,-4.832,-8.179,1.8619999999999999,-5.768,-4.12,-10.274000000000001,1.689,-5.1370000000000005,-6.104,-2.35,-2.441,-9.155,-1.078,-3.571,-3.092,-13.163,-4.15,-2.97,-0.45799999999999996,-5.218999999999999,0.6609999999999999,4.15,-0.43700000000000006,-0.7120000000000001,-2.5839999999999996,-0.41700000000000004,-3.3160000000000003,-4.72,-1.77,-2.248,-0.336,-5.981,-7.751
24,6,-5.402,-1.6780000000000002,-3.947,-6.46,-4.0889999999999995,-5.768,-1.4040000000000001,-2.055,-3.428,-2.391,-3.052,-1.17,-0.081,-3.1430000000000002,-13.804,-9.013,35.238,-8.87,-4.364,-17.649,0.0,-1.3430000000000002,-4.445,-2.197,-0.6920000000000001,-0.977,-4.2219999999999995,-0.478,-2.8689999999999998,-2.472,-2.96,-5.32,-5.249,4.791,-5.768,-8.026,-8.809,-2.218,-3.6719999999999997,-6.104,-0.397,-1.953,-4.761,-1.078,-2.594,-3.092,-9.745,-3.662,-1.506,-2.411,-6.683,-1.2919999999999998,13.915999999999999,-5.809,-14.384,-20.162,-0.41700000000000004,-2.34,-3.255,-1.2819999999999998,-2.248,-0.336,-5.005,-10.681
24,7,-4.913,-3.6319999999999997,1.912,-7.9239999999999995,-5.066,-3.815,-1.4040000000000001,-2.055,-1.963,-1.4140000000000001,-1.587,-1.17,-0.081,-2.167,-7.945,-12.431,-9.684,-2.035,1.0070000000000001,-3.489,0.0,-1.831,-4.445,-2.6860000000000004,0.285,0.0,-3.245,0.498,-0.9159999999999999,-0.519,-1.0070000000000001,-6.297000000000001,-4.761,2.35,-4.303,-9.979,-3.927,-3.194,-5.1370000000000005,-3.174,-1.3730000000000002,-2.441,1.099,-1.078,-2.106,-2.116,-1.933,-3.662,-1.506,-2.8989999999999996,-6.195,-2.7569999999999997,-0.732,-0.9259999999999999,-22.195999999999998,-6.49,-0.41700000000000004,-0.387,-0.8140000000000001,-0.305,-1.272,0.153,-5.005,-10.681
24,8,-5.402,-8.026,2.889,-4.506,-6.042000000000001,-1.8619999999999999,-1.892,-2.055,-1.963,-1.902,-4.5169999999999995,-1.17,-1.058,-1.6780000000000002,0.35600000000000004,-12.919,-12.614,11.637,-6.317,7.252999999999999,0.0,-1.3430000000000002,-2.9810000000000003,-1.709,0.285,-0.488,-2.7569999999999997,0.01,0.061,-0.031,-0.519,-7.273,-6.226,-5.9510000000000005,-1.8619999999999999,-8.026,-1.485,-3.194,-8.555,-0.732,-3.326,-4.395,3.052,-1.567,-2.594,-2.116,2.4619999999999997,-4.15,-1.994,-2.8989999999999996,-4.242,-2.7569999999999997,-6.104,5.91,5.147,-2.5839999999999996,-0.41700000000000004,0.102,-0.8140000000000001,0.183,-0.295,0.6409999999999999,-5.492999999999999,-8.728
24,9,-6.8660000000000005,-11.932,-1.0170000000000001,1.3530000000000002,-6.531000000000001,-0.885,-2.38,-2.055,-2.94,-3.367,-9.399,-1.17,-1.058,-4.6080000000000005,4.751,-11.943,0.57,-0.57,7.843,-6.419,0.0,-0.366,-1.516,-2.197,-0.6920000000000001,-3.418,-3.245,-2.431,-1.4040000000000001,-1.984,-2.96,-8.25,-8.667,-16.205,-0.397,-3.1430000000000002,-4.9030000000000005,-4.659,-9.043,-1.709,-3.326,-5.859,-0.8540000000000001,-2.543,-3.082,-4.5569999999999995,0.997,-4.15,-1.506,-2.8989999999999996,-1.801,-3.245,1.709,0.539,-17.314,-5.513999999999999,-0.905,-1.851,-3.255,-1.2819999999999998,-0.295,0.6409999999999999,-6.47,-7.263
