Trial,Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
25,0,2.492,-2.492,1.75,3.825,-2.5839999999999996,0.519,-0.9159999999999999,2.411,-4.547,-3.1430000000000002,-2.055,0.58,-1.068,-3.438,-6.236000000000001,2.411,1.75,11.322000000000001,2.4619999999999997,9.399,2.106,3.937,5.492999999999999,8.148,7.935,7.385,2.37,11.22,8.972000000000001,9.867,9.705,1.6480000000000001,1.149,-1.078,-4.852,3.4789999999999996,-4.395,-9.491,-2.167,10.213,-1.556,-0.203,2.157,0.6709999999999999,-2.167,5.229,0.966,-0.743,2.533,6.185,4.395,7.945,1.129,5.553999999999999,-2.411,6.104,-0.6409999999999999,12.299000000000001,10.700999999999999,9.603,7.294,2.126,2.4819999999999998,-3.052
25,1,1.0270000000000001,0.43700000000000006,3.215,1.383,-1.119,2.96,0.5489999999999999,4.364,-3.082,-4.6080000000000005,-0.59,3.51,-0.092,-11.251,-0.865,8.27,1.75,10.345,1.485,13.794,1.617,5.402,3.54,9.125,5.492999999999999,8.85,2.37,9.267000000000001,6.042000000000001,9.379,7.751,5.066,2.126,-0.102,-0.45799999999999996,2.0140000000000002,-0.977,-10.956,0.275,8.748,-0.092,7.121,2.157,3.113,-0.7020000000000001,2.299,1.943,0.722,1.556,9.603,2.93,10.874,-0.8240000000000001,0.6709999999999999,-0.946,5.127000000000001,0.336,9.369,9.725,9.115,4.852,2.126,1.506,-1.587
25,2,1.516,3.367,2.238,0.40700000000000003,1.3219999999999998,4.913,2.502,5.829,1.3119999999999998,-2.655,1.3630000000000002,4.974,0.885,-7.345,4.506,12.177,0.773,5.462999999999999,0.509,15.259,0.6409999999999999,5.402,0.61,8.636000000000001,3.052,10.315,2.858,6.8260000000000005,1.6480000000000001,8.402999999999999,5.31,7.996,1.6380000000000001,1.851,3.937,2.991,4.395,1.74,4.181,4.842,2.35,12.492,1.18,4.578,1.251,3.2760000000000002,1.943,2.675,0.092,10.579,0.977,12.339,-0.8240000000000001,-2.258,-7.294,-1.709,1.3119999999999998,5.9510000000000005,7.284,7.65,1.923,1.149,1.506,0.8540000000000001
25,3,2.9810000000000003,5.809,2.238,2.8480000000000003,3.2760000000000002,5.89,3.4789999999999996,5.341,4.73,0.763,2.8280000000000003,4.486000000000001,1.3730000000000002,5.351,7.436,12.177,-1.18,1.556,-0.46799999999999997,11.841,0.153,3.937,-1.3430000000000002,6.195,1.099,10.315,2.37,4.3839999999999995,-1.77,6.938,2.38,10.437000000000001,-0.315,5.269,3.937,5.432,6.348,14.923,6.1339999999999995,2.889,3.326,12.98,0.203,4.0889999999999995,2.716,7.67,2.431,4.629,-0.885,7.65,-0.488,10.386,-0.336,-5.676,-3.387,-6.5920000000000005,1.801,2.533,4.354,4.72,-0.519,0.6609999999999999,2.4819999999999998,2.8080000000000003
25,4,4.934,6.785,3.215,7.242999999999999,3.2760000000000002,5.402,3.4789999999999996,4.364,4.242,2.716,2.8280000000000003,3.0210000000000004,0.885,17.069000000000003,6.9479999999999995,10.222999999999999,-1.6680000000000001,0.092,-0.46799999999999997,3.052,-0.336,1.495,-2.8080000000000003,2.7769999999999997,-0.366,8.85,0.905,1.943,-4.211,4.985,0.42700000000000005,11.414000000000001,-1.2919999999999998,9.176,1.495,6.409,4.395,14.435,6.1339999999999995,3.866,1.8619999999999999,8.097000000000001,-1.261,3.113,2.716,13.040999999999999,2.92,4.629,-1.3730000000000002,2.767,-1.953,5.502999999999999,-1.3119999999999998,2.136,-6.805,-4.638999999999999,1.3119999999999998,-0.397,1.912,1.79,-2.472,0.17300000000000001,4.435,3.784
25,5,5.422000000000001,5.809,4.191,10.661,2.299,3.937,2.0140000000000002,2.8989999999999996,1.801,2.228,1.3630000000000002,1.068,-0.092,19.023,4.506,8.759,-0.6920000000000001,0.58,0.02,-5.249,-0.336,-0.45799999999999996,-3.2960000000000003,-0.6409999999999999,-1.3430000000000002,4.456,-1.048,-0.01,-6.165,2.055,-2.502,11.414000000000001,-0.804,11.129000000000001,-1.4340000000000002,4.944,0.488,2.228,4.181,3.866,-0.58,2.7260000000000004,-0.773,1.6480000000000001,1.251,13.529000000000002,2.431,3.6519999999999997,-1.8619999999999999,-2.116,-3.418,-0.35600000000000004,2.594,2.136,3.448,0.732,0.8240000000000001,-2.35,-0.529,-0.6509999999999999,-2.96,-0.315,5.412000000000001,3.784
25,6,4.934,4.832,4.678999999999999,11.149000000000001,1.3219999999999998,3.448,1.038,2.411,-1.617,3.693,-0.102,0.58,-0.58,9.745,2.065,9.247,0.773,0.092,0.509,-8.179,-0.336,-1.4340000000000002,-3.2960000000000003,-3.082,-1.831,0.061,-2.024,-1.963,-7.141,-0.387,-4.944,11.414000000000001,1.6380000000000001,10.152000000000001,-0.946,2.502,0.488,-7.537999999999999,4.181,1.4240000000000002,-1.068,-0.203,1.18,1.16,0.275,8.647,1.943,2.675,-1.8619999999999999,-5.046,-3.906,-4.751,-1.3119999999999998,-0.305,-2.8989999999999996,-3.662,0.336,-3.815,-1.994,-2.116,-3.448,-0.804,5.412000000000001,4.272
25,7,3.957,3.855,3.7030000000000003,7.731,1.811,3.448,1.038,2.411,-1.617,7.111000000000001,-0.102,0.092,-0.58,-3.438,2.065,9.735,1.261,-0.885,0.509,-4.272,-0.336,-1.4340000000000002,-2.8080000000000003,-4.059,-2.8080000000000003,-3.3569999999999998,-1.536,-2.94,-7.141,-2.34,-6.409,11.414000000000001,5.056,6.246,1.495,1.038,3.418,-4.6080000000000005,5.646,-2.97,-0.092,1.261,3.133,2.136,0.275,-0.142,1.455,2.675,-1.8619999999999999,-4.5569999999999995,-3.906,-6.215,-3.265,0.6709999999999999,-1.4340000000000002,-9.521,0.336,-4.791,-3.4589999999999996,-2.6039999999999996,-3.448,-1.2919999999999998,4.435,4.761
25,8,3.957,3.855,3.215,3.3369999999999997,3.2760000000000002,4.913,2.502,3.387,1.3119999999999998,12.482000000000001,1.3630000000000002,0.58,0.885,-11.739,3.042,7.782,0.773,-2.35,0.509,1.099,-0.8240000000000001,-1.4340000000000002,-2.8080000000000003,-4.059,-3.784,-3.845,-0.5589999999999999,-3.9160000000000004,-7.141,-4.293,-6.897,11.902000000000001,7.0089999999999995,1.851,3.937,2.991,5.371,5.646,7.599,-3.947,2.35,3.7030000000000003,3.6210000000000004,3.6010000000000004,2.228,-6.978,0.966,3.6519999999999997,-1.3730000000000002,-3.092,-2.441,-5.239,-2.289,1.16,-2.411,-7.568,1.3119999999999998,-5.28,-4.435,-3.092,-3.448,-1.2919999999999998,3.947,5.737
25,9,3.957,3.855,3.215,0.895,5.229,5.89,4.456,3.8760000000000003,4.242,13.947000000000001,2.34,1.556,2.838,-11.251,4.506,3.387,0.285,-2.35,-0.46799999999999997,1.099,-1.801,-1.923,-2.319,-4.059,-5.249,-3.3569999999999998,-0.071,-4.893,-6.165,-5.757999999999999,-5.92,12.878,6.521,-0.59,4.425,5.92,4.395,11.505,7.599,-0.040999999999999995,2.838,4.191,2.157,4.0889999999999995,3.693,-8.443,0.966,5.117,-0.885,-2.116,-1.465,-3.7739999999999996,-0.8240000000000001,2.625,5.402,-5.127000000000001,2.289,-6.256,-5.9,-4.069,-3.448,-2.2680000000000002,3.4589999999999996,5.249
