Trial,Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
0,0,3.082,-5.056,16.449,-14.638,-0.02,-6.032,-3.988,-10.488,4.547,-2.34,9.908,-7.039,1.973,-7.7620000000000005,10.254000000000001,7.487,7.69,-1.689,7.07,4.751,3.9160000000000004,-1.099,5.625,1.933,2.93,-1.3219999999999998,6.683,1.831,5.513999999999999,3.265,5.1370000000000005,4.405,11.902000000000001,-9.959,8.881,-12.604000000000001,6.999,-19.582,-2.93,-11.18,6.063,-5.207999999999999,9.511000000000001,-7.772,-1.099,-19.552,9.359,-2.472,5.666,-0.315,7.121,2.513,-0.397,1.994,9.023,19.725,-4.893,3.835,4.588,2.167,3.6210000000000004,-1.3330000000000002,2.7969999999999997,26.194000000000003
0,1,2.594,-6.521,14.495999999999999,-17.08,0.46799999999999997,-6.521,-3.988,-11.953,4.547,-3.805,7.955,-7.039,1.973,-10.690999999999999,7.324,4.069,6.7139999999999995,4.171,4.628,7.192,3.428,-0.122,4.649,2.909,1.953,-5.229,4.242,-0.122,4.537,2.289,4.1610000000000005,1.963,10.437000000000001,-11.912,8.392000000000001,-13.58,3.5810000000000004,-22.024,-4.395,-5.809,5.575,-3.7430000000000003,10.0,-7.284,-1.099,-16.134,7.406000000000001,-2.472,4.69,2.614,5.656000000000001,3.489,-4.791,6.877000000000001,-10.508,-10.549000000000001,-4.405,3.347,4.1,2.167,3.133,-0.8440000000000001,2.309,24.729
0,2,2.106,-6.032,10.101,-16.102999999999998,1.445,-5.544,-2.523,-9.511000000000001,5.035,-4.781000000000001,6.49,-5.575,1.973,-12.644,3.418,2.116,4.761,4.659,4.14,3.286,2.452,-0.122,2.696,2.909,1.465,-8.647,1.801,-1.099,3.56,0.8240000000000001,3.1839999999999997,-2.431,7.507000000000001,-12.4,6.9270000000000005,-10.162,5.534,-12.745999999999999,-1.465,0.539,5.086,0.163,10.975999999999999,-4.842,-0.122,-9.786,4.476,-1.0070000000000001,3.225,3.591,3.7030000000000003,1.536,-1.8619999999999999,-13.630999999999998,6.093,1.6580000000000001,-3.428,2.37,3.123,1.6780000000000002,1.6680000000000001,-1.3330000000000002,1.821,18.87
0,3,2.106,-4.079,6.195,-11.22,2.909,-2.614,-0.57,-4.14,5.035,-3.3160000000000003,6.002000000000001,-3.133,1.973,-11.18,3.418,1.6280000000000001,3.784,-0.22399999999999998,5.605,-3.062,1.475,-0.61,2.207,1.445,1.953,-7.67,3.265,-0.122,3.072,0.8240000000000001,3.1839999999999997,-3.8960000000000004,5.553999999999999,-8.982000000000001,5.9510000000000005,-3.815,10.417,-0.539,3.418,3.957,4.598,4.069,9.511000000000001,-1.4240000000000002,0.8540000000000001,-3.927,3.011,0.946,2.248,1.6380000000000001,2.7260000000000004,-0.41700000000000004,-4.303,-1.4240000000000002,2.675,3.123,-2.452,1.882,3.611,0.7020000000000001,1.18,-1.821,1.821,13.499
0,4,3.571,-0.6609999999999999,6.195,-3.8960000000000004,3.886,0.804,1.383,0.743,5.524,-1.851,6.49,-0.6920000000000001,1.973,-5.809,7.812,2.116,3.2960000000000003,-5.595,7.07,-8.921,1.475,-1.099,2.696,0.46799999999999997,2.93,-3.2760000000000002,7.66,1.831,4.0489999999999995,2.289,4.1610000000000005,-2.431,5.553999999999999,-3.123,6.439,2.533,13.345999999999998,3.367,5.371,2.9810000000000003,4.11,4.069,6.582000000000001,1.994,2.319,-1.485,4.476,3.387,2.736,-1.78,3.7030000000000003,-0.41700000000000004,0.092,0.040999999999999995,3.1639999999999997,1.17,-1.475,2.858,5.0760000000000005,0.214,1.6680000000000001,-1.821,3.286,12.034
0,5,4.547,1.2919999999999998,8.148,1.963,4.374,3.245,2.8480000000000003,3.1839999999999997,5.524,-3.805,6.978,0.773,2.4619999999999997,0.539,12.695,2.116,2.319,-5.595,7.07,-9.41,1.963,-2.075,3.6719999999999997,0.46799999999999997,2.93,2.096,10.59,2.8080000000000003,5.025,4.73,6.114,0.01,6.531000000000001,1.76,6.9270000000000005,4.486000000000001,9.44,-0.539,2.93,0.051,3.133,-1.79,3.1639999999999997,3.4589999999999996,3.2960000000000003,-2.4619999999999997,7.894,5.341,2.736,-3.733,5.656000000000001,0.5589999999999999,-0.885,-11.19,11.953,15.33,-0.987,3.835,7.029,0.7020000000000001,2.157,-1.821,4.262,14.964
0,6,4.547,1.78,10.101,2.94,3.886,3.733,2.8480000000000003,2.696,5.035,-8.199,6.002000000000001,0.773,1.973,4.934,13.184000000000001,0.163,0.8540000000000001,-1.689,4.14,-5.992000000000001,1.475,-2.075,4.1610000000000005,0.46799999999999997,1.953,4.537,9.613,2.319,5.513999999999999,5.707000000000001,7.09,1.475,7.019,1.76,5.9510000000000005,2.045,2.116,-3.469,-0.977,-2.391,2.157,-11.068,0.23399999999999999,2.97,3.2960000000000003,-3.438,9.359,5.341,2.248,-4.71,7.121,1.536,-4.303,-10.213,5.605,-0.7829999999999999,-0.498,4.323,7.518,0.214,2.645,-1.821,4.262,17.405
0,7,3.082,-0.17300000000000001,9.125,-1.943,2.421,1.78,1.8719999999999999,-0.23399999999999999,3.571,-13.57,4.0489999999999995,-0.203,1.485,5.91,7.812,-1.79,-1.587,1.2409999999999999,0.722,-0.132,0.498,-2.075,3.6719999999999997,-0.02,0.977,5.025,4.73,0.366,4.537,4.73,6.114,0.01,5.553999999999999,-1.6580000000000001,3.51,-3.326,-3.255,-0.539,-2.441,-4.832,0.6920000000000001,-17.415,-0.254,1.506,1.831,-2.95,7.894,3.8760000000000003,1.272,-3.245,5.656000000000001,0.071,-5.28,-0.44799999999999995,3.1639999999999997,9.959,-0.987,3.347,6.541,-0.275,1.6680000000000001,-2.309,2.7969999999999997,16.917
0,8,0.6409999999999999,-1.6380000000000001,5.707000000000001,-7.8020000000000005,0.956,-0.6609999999999999,0.895,-3.1639999999999997,1.617,-15.035,1.607,-1.6680000000000001,0.509,4.445,0.488,-1.3019999999999998,-2.563,-0.7120000000000001,-0.743,3.7739999999999996,-0.966,-1.587,1.719,-0.509,0.488,3.56,0.336,0.366,3.56,3.265,4.649,-1.943,3.113,-5.0760000000000005,0.58,-6.744,-2.767,2.391,-0.488,-8.25,-0.285,-16.927,-0.254,-0.44799999999999995,-0.122,-0.509,3.4989999999999997,1.4340000000000002,-0.682,-1.2919999999999998,3.215,-2.858,-1.8619999999999999,0.040999999999999995,7.07,8.494,-1.963,2.37,5.0760000000000005,-0.763,0.6920000000000001,-2.309,0.35600000000000004,13.499
0,9,-0.8240000000000001,-2.126,2.289,-10.244000000000002,-0.509,-1.6380000000000001,-1.058,-5.117,0.153,-11.617,0.142,-3.133,-0.956,2.9810000000000003,-3.418,2.116,-2.563,-6.571000000000001,0.23399999999999999,3.286,-1.455,-1.099,1.2309999999999999,-0.02,2.441,4.0489999999999995,-0.6409999999999999,2.319,3.56,2.7769999999999997,4.1610000000000005,-1.455,1.6480000000000001,-6.053,-0.885,-6.256,1.139,-1.516,1.465,-11.668,-1.75,-9.603,-0.743,-1.912,-1.587,1.445,0.081,0.45799999999999996,-1.17,-0.315,1.75,-4.323,3.51,-6.307,20.253,4.1,-2.94,3.347,5.564,0.214,0.6920000000000001,-1.821,-0.621,10.081
