Trial,Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
17,0,8.779,5.502999999999999,5.188,-0.6709999999999999,8.647,3.988,4.323,-0.9159999999999999,11.8,-2.116,6.938,-1.6680000000000001,5.2589999999999995,-1.2209999999999999,4.883,12.634,4.059,2.38,5.015,-3.7230000000000003,5.2589999999999995,-0.031,10.539000000000001,2.34,7.619,-1.4140000000000001,7.935,7.9239999999999995,13.418,9.644,11.119000000000002,14.038,8.616,-1.597,11.22,-0.5589999999999999,6.602,-0.9259999999999999,5.2589999999999995,-2.36,8.433,3.957,6.327000000000001,1.546,7.202000000000001,0.529,7.141,6.0120000000000005,6.734,-2.36,9.521,-0.9359999999999999,0.6,-1.709,3.845,5.676,0.01,13.020999999999999,12.075,6.877000000000001,10.222999999999999,1.2109999999999999,8.636000000000001,12.177
17,1,5.361000000000001,4.038,3.7230000000000003,-5.553999999999999,7.182,2.523,3.347,-1.892,10.335,-1.139,5.473,-1.6680000000000001,3.7939999999999996,-11.475,1.465,7.263,2.594,3.3569999999999998,3.55,1.16,3.306,0.946,6.144,2.34,7.131,-2.8789999999999996,4.0280000000000005,8.413,10.488,7.202000000000001,8.677,8.667,5.686,-5.502999999999999,6.337000000000001,-3.489,5.1370000000000005,-1.4140000000000001,3.7939999999999996,-0.895,5.502999999999999,4.934,3.886,-0.895,5.737,-3.377,2.258,5.035,3.3160000000000003,0.081,5.127000000000001,0.040999999999999995,4.995,-0.732,14.099,16.418,-0.966,11.068,10.122,6.388,7.294,1.699,5.218999999999999,5.829
17,2,3.8960000000000004,2.574,6.653,-8.484,4.74,1.058,1.3940000000000001,-2.8689999999999998,5.452000000000001,-5.046,3.52,-2.157,1.841,-14.404000000000002,0.488,2.8689999999999998,0.6409999999999999,3.3569999999999998,0.621,3.113,1.841,1.923,3.7030000000000003,2.8280000000000003,6.643,-1.902,1.587,8.413,8.046,5.737,7.212000000000001,3.784,5.1979999999999995,-5.502999999999999,2.431,-5.442,3.1839999999999997,-6.297000000000001,3.306,2.035,1.597,3.469,1.933,-2.36,3.2960000000000003,-5.819,-1.16,3.082,1.851,3.011,2.6860000000000004,1.994,-1.841,6.5920000000000005,-0.5489999999999999,6.653,-1.943,10.091000000000001,8.657,5.9,5.341,1.699,3.265,1.4340000000000002
17,3,4.3839999999999995,2.085,8.606,-7.019,3.764,1.058,-0.071,-2.38,1.546,-9.927999999999999,1.567,-2.157,-0.11199999999999999,-8.057,1.465,0.42700000000000005,-1.801,2.38,-2.7969999999999997,1.6480000000000001,1.3530000000000002,2.411,2.238,3.3160000000000003,5.666,0.051,0.122,7.436,6.582000000000001,5.737,6.724,1.831,5.686,-0.621,1.943,-4.954,0.743,-10.690999999999999,4.283,5.452000000000001,-0.35600000000000004,1.516,-0.509,-0.895,1.3430000000000002,-5.819,-1.6480000000000001,2.594,0.387,3.4989999999999997,1.2209999999999999,3.4589999999999996,-2.33,0.244,-2.502,6.653,-2.431,9.115,8.169,5.412000000000001,3.8760000000000003,1.699,4.242,0.946
17,4,5.849,4.038,7.629,-1.6480000000000001,4.74,3.011,1.3940000000000001,0.061,1.058,-7.975,0.59,-0.6920000000000001,-0.6,3.174,2.441,0.9159999999999999,-3.265,0.9159999999999999,-4.751,-1.2819999999999998,0.865,1.4340000000000002,0.773,2.8280000000000003,3.713,2.004,-0.366,5.483,5.117,6.226,6.236000000000001,3.784,6.175,6.215,4.3839999999999995,-0.071,0.743,-7.7620000000000005,7.212000000000001,5.452000000000001,-0.35600000000000004,0.051,-3.438,3.011,1.831,-2.889,-1.16,3.571,-1.078,1.546,-0.732,2.97,-4.283,-2.197,-1.526,4.211,-1.455,8.138,8.169,4.435,2.8989999999999996,1.2109999999999999,5.707000000000001,3.8760000000000003
17,5,6.8260000000000005,7.456,4.211,5.188,6.694,6.428999999999999,3.835,3.967,4.476,3.255,0.59,1.261,0.376,11.475,2.441,3.3569999999999998,-1.801,-0.5489999999999999,-2.7969999999999997,-0.7929999999999999,0.376,0.45799999999999996,0.285,1.851,2.248,3.957,1.099,4.506,3.6519999999999997,7.202000000000001,6.724,8.179,6.662999999999999,12.075,7.314,6.276,2.696,1.0270000000000001,11.119000000000002,3.011,1.597,1.0270000000000001,-4.415,6.428999999999999,3.784,1.994,-0.183,6.5,-2.055,-0.40700000000000003,-1.709,1.994,0.6,-3.662,0.9159999999999999,0.305,0.01,6.672999999999999,7.68,2.97,1.4340000000000002,0.23399999999999999,7.172000000000001,7.294
17,6,7.8020000000000005,10.874,2.747,10.559000000000001,8.647,9.359,5.787999999999999,7.385,7.406000000000001,17.415,2.055,2.238,0.865,11.475,1.465,6.775,0.6409999999999999,-1.526,0.621,3.113,-0.6,-0.519,-0.203,1.851,1.76,6.8870000000000005,3.54,4.506,2.187,8.179,7.212000000000001,12.085,7.151,14.515999999999998,7.314,11.648,5.1370000000000005,9.816,13.072000000000001,0.081,3.062,3.469,-2.95,7.406000000000001,5.249,8.341000000000001,1.2819999999999998,8.942,-2.543,-1.383,-2.197,1.994,-2.818,0.732,-4.944,0.305,0.987,5.207999999999999,7.68,1.506,0.45799999999999996,-0.743,8.148,10.222999999999999
17,7,8.291,12.828,4.7,13.0,8.647,10.824000000000002,5.3,8.362,6.917000000000001,26.204,3.52,2.238,0.376,7.08,0.977,10.193,1.617,-1.038,2.085,7.019,-0.6,-1.0070000000000001,-1.18,1.851,0.7829999999999999,9.816,4.5169999999999995,4.506,0.722,8.179,7.212000000000001,15.015,7.64,14.515999999999998,4.3839999999999995,13.112,6.602,14.699000000000002,13.56,-0.40700000000000003,2.574,5.91,0.956,5.941,5.249,13.224,2.747,9.918,-2.055,0.081,-1.2209999999999999,3.4589999999999996,-3.306,-1.2209999999999999,-10.802999999999999,-2.136,0.987,4.232,7.68,0.529,-0.519,-0.743,8.148,11.2
17,8,9.267000000000001,12.828,9.094,13.489,7.67,9.847000000000001,3.835,6.897,3.988,23.763,4.008,1.261,-1.088,2.6860000000000004,1.465,13.610999999999999,0.153,1.4040000000000001,0.621,7.996,-0.6,-0.519,-1.6680000000000001,2.34,-0.682,10.793,3.052,3.53,-0.743,7.69,6.236000000000001,16.479,8.616,13.050999999999998,1.943,11.648,6.114,16.164,13.072000000000001,2.523,0.621,6.8870000000000005,3.398,4.476,3.2960000000000003,14.689,3.7230000000000003,8.942,-1.078,2.035,-1.2209999999999999,5.412000000000001,-5.747000000000001,1.2209999999999999,-15.686,-11.902000000000001,-0.478,2.279,6.215,-1.4240000000000002,-1.495,-1.2309999999999999,9.125,11.687999999999999
17,9,11.22,12.339,13.0,13.0,6.205,8.87,2.37,4.944,1.058,11.068,3.031,0.285,-1.577,3.662,1.953,15.564,-2.289,1.4040000000000001,-3.286,5.553999999999999,-1.088,-0.519,-2.645,1.3630000000000002,-4.1,8.84,-0.8540000000000001,-0.865,-3.1839999999999997,5.737,3.306,15.991,9.104,12.562999999999999,2.431,9.693999999999999,5.1370000000000005,16.164,12.583,4.476,-0.8440000000000001,4.934,2.909,3.988,1.831,10.783,3.235,7.965,-2.055,2.035,-2.6860000000000004,5.412000000000001,-1.841,2.6860000000000004,-19.104,-20.691,-1.455,-1.139,3.286,-3.866,-3.448,-1.719,10.59,12.177
