Trial,Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
43,0,-0.8140000000000001,-0.8140000000000001,3.031,-2.197,2.8989999999999996,-3.031,1.3730000000000002,-2.33,4.618,-1.2,10.122,0.529,2.787,-14.638,0.773,0.081,1.841,-1.2919999999999998,7.874,-0.8540000000000001,-1.973,-0.6409999999999999,-2.645,-1.068,-0.885,-1.699,-4.842,-1.038,-1.841,-1.506,-3.4789999999999996,-1.3019999999999998,9.064,-8.382,6.49,-2.167,-3.072,-3.113,-3.0210000000000004,1.4140000000000001,2.716,-0.6920000000000001,-2.553,-0.46799999999999997,3.469,-5.8389999999999995,4.985,-0.6509999999999999,-2.2680000000000002,-1.3330000000000002,-3.1639999999999997,-0.966,2.024,0.45799999999999996,-8.341000000000001,10.376,2.177,-1.485,-2.492,-1.2819999999999998,-1.994,-0.956,-0.59,1.485
43,1,1.6280000000000001,-1.3019999999999998,-0.387,2.6860000000000004,3.387,0.387,2.35,1.577,5.107,-0.22399999999999998,6.215,1.994,2.299,-9.755,2.238,-4.313,1.3530000000000002,1.6380000000000001,0.5489999999999999,4.0280000000000005,-1.973,-0.153,-1.6680000000000001,-0.092,-0.885,-1.2109999999999999,-2.889,-0.5489999999999999,-1.841,-2.4819999999999998,-3.967,-1.79,13.458,-13.753,5.513999999999999,4.669,-2.096,2.747,-0.092,3.367,1.74,0.773,-1.088,1.485,3.957,-4.374,2.543,0.8140000000000001,-2.7569999999999997,-0.35600000000000004,-2.187,0.498,0.071,0.946,10.700999999999999,1.099,2.665,-1.485,-2.004,-0.305,-1.0170000000000001,-0.46799999999999997,1.851,1.485
43,2,5.046,-0.326,0.59,7.568,3.8760000000000003,2.8280000000000003,3.326,5.483,4.618,1.729,0.8440000000000001,2.97,2.299,5.381,2.7260000000000004,-2.8480000000000003,2.33,-0.804,1.038,-1.3430000000000002,-1.485,0.336,-0.203,0.885,0.092,0.743,2.4819999999999998,-0.061,-0.376,-1.506,-1.526,-0.326,11.993,-9.847000000000001,3.56,9.064,4.252,7.141,5.28,4.832,1.251,2.238,1.841,3.927,4.445,0.997,-0.387,2.279,-2.2680000000000002,1.109,-0.722,1.475,1.536,-0.031,2.889,5.492999999999999,2.665,-0.02,-0.051,0.183,0.44799999999999995,0.02,4.781000000000001,2.95
43,3,6.999,3.092,5.961,13.427999999999999,4.364,3.3160000000000003,4.303,6.9479999999999995,4.13,4.171,-1.597,3.4589999999999996,1.811,21.006,3.7030000000000003,3.988,1.3530000000000002,-0.804,-0.42700000000000005,-5.737,-0.02,0.8240000000000001,1.75,1.3730000000000002,0.58,1.2309999999999999,7.853,0.42700000000000005,1.088,-0.040999999999999995,1.4040000000000001,2.116,7.111000000000001,3.3369999999999997,3.072,8.087,10.111,7.629,8.698,4.343999999999999,2.228,3.215,4.283,5.88,4.445,6.367999999999999,-1.851,3.7430000000000003,-0.315,2.085,1.2309999999999999,1.475,-0.41700000000000004,-1.495,-6.877000000000001,-4.272,2.177,1.444,1.4140000000000001,0.6709999999999999,1.4240000000000002,0.997,7.222,4.9030000000000005
43,4,7.487,4.5569999999999995,10.844000000000001,18.311,5.341,3.3160000000000003,4.303,6.46,4.13,5.147,-0.132,2.97,2.787,26.377,6.632000000000001,10.824000000000002,1.841,1.149,1.038,-1.3430000000000002,1.444,0.336,3.215,1.3730000000000002,0.58,0.254,10.783,0.42700000000000005,2.065,0.44799999999999995,2.8689999999999998,4.5569999999999995,3.2039999999999997,17.008,4.537,3.2039999999999997,11.088,5.188,8.209,2.391,3.693,3.7030000000000003,6.236000000000001,5.88,4.445,8.321,-1.3630000000000002,4.72,2.614,1.597,4.1610000000000005,0.01,1.048,0.45799999999999996,14.607999999999999,2.075,1.689,1.444,1.4140000000000001,0.6709999999999999,2.401,0.997,7.711,6.856
43,5,6.022,4.069,10.844000000000001,17.822,6.805,3.805,4.303,3.042,4.618,4.659,4.262,1.994,2.787,17.588,8.586,12.288,-0.11199999999999999,5.056,-4.822,8.911,1.933,-0.153,4.191,0.397,0.092,-0.722,8.341000000000001,-0.061,1.577,-0.040999999999999995,1.892,5.534,1.251,22.38,6.49,-2.167,7.67,3.7230000000000003,4.303,-0.051,5.157,3.215,6.236000000000001,3.927,4.934,6.856,1.078,5.207999999999999,4.567,0.621,6.114,-1.943,2.513,4.364,7.284,-0.366,1.689,0.956,0.43700000000000006,-0.305,2.401,0.509,5.757999999999999,7.345
43,6,3.5810000000000004,1.139,5.961,10.985999999999999,6.805,5.269,3.326,0.11199999999999999,5.107,2.7060000000000004,7.68,0.529,2.299,2.94,8.097000000000001,9.359,2.33,2.614,1.038,4.0280000000000005,1.933,-1.129,3.215,-1.068,-0.397,-1.2109999999999999,3.947,0.42700000000000005,1.088,-0.529,0.42700000000000005,3.5810000000000004,0.763,16.032,7.955,-4.12,5.229,3.7230000000000003,0.397,-0.539,4.669,2.238,5.2589999999999995,1.485,4.445,3.438,3.52,4.72,4.567,-0.35600000000000004,6.114,-2.92,2.024,1.923,-3.4589999999999996,5.005,1.2,-0.02,-0.051,-0.7929999999999999,1.4240000000000002,0.509,3.3160000000000003,6.367999999999999
43,7,0.6509999999999999,-2.767,0.59,1.2209999999999999,5.829,7.222,2.35,-0.865,4.13,0.753,8.169,0.040999999999999995,1.811,-6.8260000000000005,3.215,3.988,3.7939999999999996,1.6380000000000001,-3.845,-1.3430000000000002,0.956,-1.129,1.261,-1.068,-0.885,-0.722,0.040999999999999995,0.42700000000000005,0.11199999999999999,-1.0170000000000001,0.42700000000000005,1.139,-0.7020000000000001,2.8480000000000003,7.4670000000000005,-1.6780000000000002,4.252,4.7,-0.58,0.9259999999999999,3.693,1.261,2.818,0.509,3.957,1.485,4.496,3.7430000000000003,2.614,-1.3330000000000002,2.696,-2.92,0.5589999999999999,-1.984,-19.084,-10.62,1.689,-0.02,-0.539,-0.7929999999999999,-0.040999999999999995,0.02,0.387,3.927
43,8,-0.8140000000000001,-4.72,-1.3630000000000002,-6.5920000000000005,3.387,8.199,2.35,1.088,3.642,0.264,6.704,1.0170000000000001,1.3219999999999998,-5.361000000000001,-1.6680000000000001,1.058,-2.065,1.6380000000000001,1.038,1.099,-0.509,-0.6409999999999999,-1.18,-0.58,-0.885,0.254,-1.912,-0.5489999999999999,-0.376,-1.506,0.9159999999999999,-1.3019999999999998,-2.167,-8.382,5.513999999999999,2.716,2.787,4.211,1.8619999999999999,3.367,2.228,0.285,-0.11199999999999999,1.973,2.9810000000000003,1.485,2.543,3.255,-0.315,-0.8440000000000001,-1.2109999999999999,-1.943,-0.41700000000000004,0.45799999999999996,5.33,5.492999999999999,1.689,-0.02,-0.051,-0.7929999999999999,-1.0170000000000001,0.02,-1.078,0.997
43,9,-0.8140000000000001,-2.767,1.567,-7.08,1.923,6.734,2.35,4.506,3.642,1.2409999999999999,4.751,2.4819999999999998,1.3219999999999998,1.963,-3.6210000000000004,1.058,0.376,-2.2680000000000002,1.526,-5.737,-0.509,0.336,-2.645,0.397,-0.885,1.2309999999999999,-1.4240000000000002,-1.038,-0.376,-1.506,1.4040000000000001,-2.767,-1.19,-11.8,3.072,8.087,-0.631,3.235,3.815,4.832,2.228,1.261,-2.065,3.927,2.9810000000000003,3.438,0.59,2.767,-1.78,0.621,-3.1639999999999997,-0.478,1.536,-0.519,0.44799999999999995,0.61,2.177,-0.02,-0.051,-0.305,-1.506,0.02,-1.078,-1.444
