Time,FP1,FP2,F7,F8,AF1,AF2,FZ,F4,F3,FC6,FC5,FC2,FC1,T8,T7,CZ,C3,C4,CP5,CP6,CP1,CP2,P3,P4,PZ,P8,P7,PO2,PO1,O2,O1,X,AF7,AF8,F5,F6,FT7,FT8,FPZ,FC4,FC3,C6,C5,F2,F1,TP8,TP7,AFZ,CP3,CP4,P5,P6,C1,C2,PO7,PO8,FCZ,POZ,OZ,P2,P1,CPZ,nd,Y
0.0,0.003010197031150819,0.0030156086727134504,1.6332741642756665e-11,0.013783517883798514,2.16426340508996e-05,0.020301972661326113,0.10517262782036338,0.3299950247956251,1.4651027137418423e-07,0.029394653473414988,2.419563959412509e-11,0.5270930440743246,7.514168419007914e-06,0.003796454969486822,2.926691169086714e-12,0.018926812300942276,6.536930058647562e-10,0.0016213287834450684,7.849638162520605e-11,8.542699045235112e-08,3.573699923485179e-07,2.484438766570352e-08,3.3803180223262856e-08,1.338659619830285e-08,4.261810263756483e-09,8.585653028685292e-06,1.063196684277228e-07,7.568294040484532e-10,3.178923459478512e-08,7.044728614870428e-08,1.557888460216821e-07,2.82301967189713e-09,1.7784786292365374e-07,0.27424621813710975,2.1587290383424488e-08,0.6895561791024766,3.132119126838659e-08,0.7745717027085717,0.04038856782391992,0.7410863146241297,1.6860759328106856e-07,0.0005470974842673156,6.886839322905418e-12,0.3648238450583165,3.8496763339859494e-05,1.1050155588722474e-05,1.1517392657766835e-11,0.9649582377374499,2.7781756746284785e-10,8.186751788730449e-08,1.057425175347899e-07,7.217314717151473e-09,0.00013856193731658306,0.05882736690466716,0.01808366929881944,0.013050210196057238,0.00010431399541150041,7.399393294006149e-09,1.0903734392126582e-07,6.11882071605169e-08,5.146548521523085e-08,0.0005262714490571036,0.0026004406081005195,1.580507971454392e-05
0.9987238092611029,2.5112829468401353e-171,0.016216290162842165,2.584774750840785e-09,0.001661775705533053,0.011991934992024129,0.019692343652904454,0.0005642685348035451,3.542577259794557e-05,8.5996915916427435e-16,3.5844368791820386e-09,0.07216102288640236,1.404828437340174e-07,0.00032619020371924256,0.017223964313933554,0.36863495436980315,0.014693728557985862,0.2469629116368103,0.0035120380174402774,0.21423105657349464,0.2843127474502814,0.006782316144396343,0.4662877283489304,0.006174729786469232,0.02522170596749912,0.0009684938789768363,0.002535778396377982,0.018793218989587798,0.0022480629154845878,0.0054485995564324124,0.12862307967142272,0.0906357636513799,7.525515186578178e-06,2.7492471692620146e-06,0.0007197885927112305,5.6639613676428064e-11,0.0006097280469246283,3.9349465533209264e-05,2.316993537730579e-06,5.603515532317274e-07,1.652575500766496e-08,1.8375673115458322e-06,0.0001485536296403831,0.2259675036990664,0.006651002203592477,9.404438127059421e-05,0.47353522872174536,0.3469710785933095,0.0007680099775874081,0.19508487475121516,0.661232539057087,0.09813838731192104,0.2764754751826918,0.9676041978380377,0.7283519724431022,0.49958362916115484,0.20392980943580938,5.014581415761913e-05,0.0024964232335899514,0.08568802840811733,0.03802455791674095,0.00028651253653574384,0.014030354334823011,1.0732950213164922e-05,0.3320823351104908
0.9856354180837906,1.9927711980527765e-05,4.828968613472217e-195,2.403765430274138e-05,8.168744174558269e-05,0.003958416201346067,0.0038867242911634946,0.005917906917812276,1.369344033496184e-06,1.3086823048954131e-10,8.145324162719519e-15,0.11898332731982973,1.429003864493278e-06,0.00040675166969302224,0.00012407976119383464,0.13378339059744612,0.0002117760324949095,0.14966540257417893,0.00047063486768932983,0.18391924995537945,0.012053799116588508,0.04551904595555903,0.5304496899005415,0.005889467718119932,0.05566896174599759,0.0024042291389681694,0.6845402442073663,0.0589150015615921,0.014816136317706808,0.011926397879183127,0.3114420841844359,0.075726900823578,1.5021972341451033e-08,0.00029187050912394765,1.9767699467560183e-11,1.9490563999530027e-06,1.7444257711500032e-11,0.0063034147385336815,1.0167544050069565e-11,3.273556896015152e-14,2.9696084821620167e-09,0.0008125801328715087,4.064041316202151e-08,0.5771570471325107,2.9840433339363146e-06,5.2265477344004346e-05,0.07807722799726008,0.6936759119227283,0.5159887287356542,0.056552530613350124,0.4420369440902926,0.05207608004588895,0.32827659613877874,0.9639742485474213,0.37927319980991003,0.7883130806629087,0.2580444730341774,0.003906833806442104,0.003294444013765845,0.19248726179701714,0.1006626616990962,0.0006227768350566869,0.0410004525275671,4.2734222288423025e-06,0.29673260309659555
0.964476965372714,0.25269676078959663,0.0012358426716411366,9.090860926418265e-119,0.05910220061055044,0.07782413811599244,0.11333051665173186,0.09382749250396706,0.45339464519145967,2.9065686829855277e-30,0.07173878704230854,0.04686363547986945,0.39177595370837703,3.2561431841420893e-10,0.997363697655012,0.2124336571571255,0.7355783742610461,0.07188342986220105,0.4575279701498074,0.0978516281264887,0.6137340420879369,0.07805160965811143,0.8932465318454517,1.8754762423567978e-05,0.9400276155044884,0.006014438965486917,0.12748688914345038,0.011208378373754622,0.005469243548118586,2.847799560428434e-06,0.020890311111976693,1.0915844728841346e-08,0.033799389203552375,0.0010749058426912869,7.93222212119e-08,1.1650115799968862e-24,0.0267736911185183,3.230265621379199e-13,0.0008835532885183365,0.004352856058669001,0.12808020523386057,9.639860288443588e-27,0.11473942655075027,0.2999223726142084,0.22800434692368216,5.2530973410771874e-08,0.6935495546659723,0.30338528130063025,0.3877560054681304,0.06408213264216003,0.27599756251439206,0.00045138060304953916,0.7840024956076455,0.6517292650253594,0.8687754837249335,0.3022114354575994,0.6585036060724111,0.04786891157375529,0.00016366011072021833,1.767232567009278e-05,0.051959558404713405,5.006121715158934e-06,0.1793427134714179,0.22309810356526152,0.016514037793604844
0.9679280786870579,0.02035880601379024,0.33107274045191554,0.015266923676780626,2.502159719025287e-175,0.03567983630959026,0.5080700808562439,0.027417799958641315,0.00017325803445017413,7.400875211933992e-06,1.0712596276142213e-29,0.5158958915555423,0.001349322236084235,0.013042399216683195,9.355427631485575e-06,0.714024266236037,0.021740845357286685,0.22416773832291254,7.024839229833085e-07,0.031101812171478817,6.323154279038193e-05,0.058542605304481535,0.19496276842627938,0.0005080086553802132,0.006150569480296003,0.0002554227411870549,0.6471003296194584,0.02902230016590994,0.004449440502538186,0.00013597053550234002,0.06727627160397516,0.006163636003793392,0.09024562270574148,0.009696559737860207,6.978581257931177e-06,0.0001003948547996882,3.680360813043288e-18,0.08088373212520772,3.3553024200103595e-22,7.066359869488444e-07,1.598881313626487e-11,0.012832227910705825,5.9061536076197e-15,0.8076557929779936,3.99676133902407e-06,0.006024050278276535,0.005442076618664173,0.2067279965857688,0.279334975766907,0.018651790110579963,0.9041809216787784,0.002175201613775793,0.049420543206515365,0.7940467060195281,0.13699093946616858,0.7023689641701063,0.14583463058474486,0.059068430524659175,0.000479040428272584,0.008165549677112053,0.009791953811390306,3.250329866045226e-05,0.0462463212331225,0.021353021480580214,0.8760820920784675
0.9987706094283377,3.8627199189052765e-06,0.026135133862850223,2.5268820004954115e-11,0.001638449288631888,7.0789316800127086e-189,0.023421365479677964,0.0001504094923872015,1.424457876832098e-05,9.757269992808937e-20,3.703901654739421e-10,0.13739638088756076,8.37194367044351e-09,0.0025354603109035306,0.0026235975263635297,0.02383959836026676,0.002539472004898977,0.021521962054844895,0.0008183873597318705,0.3103014452976863,0.2016460150302482,0.056129061957259946,0.8007586009743285,0.25122321766025985,0.2717023306030225,0.0894690549579714,0.5637962304689457,0.403814149103669,0.5462634072882318,0.5291804966843727,0.9705968349996758,0.9170109653525053,8.078573470823054e-06,4.3550007547832295e-05,0.0011431291782433694,3.606631435843533e-08,0.0002987037254228231,0.00033137575582270094,1.093261642927881e-05,4.451943069447567e-07,1.6046379701517764e-06,5.657817907087116e-05,1.8182687449952113e-05,0.12502047857937765,0.002394778455268514,5.763014254987517e-05,0.2026999327538301,0.955059530632286,0.00029925921519544536,0.2188929813977096,0.4117030346569388,0.7963095681148663,0.6369717054089754,0.6290090505845268,0.8032676868006979,0.9892073557048993,0.5521656710281309,6.421738987402105e-05,0.19143049705654525,0.8895642562845556,0.6294531188027307,0.037957675096758174,0.006198386753374535,4.4586169577573803e-07,0.09586250194486987
0.9972678775704082,0.0005834238351264347,0.034464473461920005,0.0002691563402554838,0.0005652837984436543,0.042916799404173776,1.076119702031776e-189,0.01593966016962032,2.134390249482438e-06,1.833519590465944e-11,1.5315623223172804e-15,0.30589435736191195,4.41871200363617e-08,0.0014277974070432589,0.0004262933797397134,0.2681570601442262,0.005626720625665018,0.06150691391396464,0.0009227158170654045,0.11319200066711407,0.017997196994414457,0.024895654781978846,0.49758725843471174,0.023199502330385115,0.10507357132483795,0.008729493948974794,0.3843446162774079,0.26326234635646417,0.06211718648659293,0.01864940974397633,0.41580224619925066,0.1338481747526987,4.111806402722553e-06,0.0007963696439699762,1.089154396403518e-05,1.1042028753824898e-05,3.1890801827878406e-08,0.011159890408070422,2.8440947713216157e-10,2.007324008286812e-09,1.6549425154576784e-10,0.0017231599681213166,1.8023749676345705e-07,0.17797079685264142,7.282153231919315e-08,0.00017119150853847582,0.1978999881905245,0.6680839283368392,0.3797696716805269,0.04681322547595614,0.6871028135247306,0.11190717193649471,0.537919698063043,0.705053025614912,0.7125765530979894,0.9921485600776022,0.42455279162531734,0.000461901250692753,0.02013127941645009,0.20535698760048685,0.2624754194895417,0.0021466692149725713,0.006755868608706925,0.0003192135442129971,0.6684783733626218
0.9990474543206427,0.02019076886663588,0.8031874972151067,5.8621556420122974e-06,0.014311377903624287,0.5758524693158821,0.848147976096473,1.483522743716141e-188,0.006167482402443245,2.1122406531825285e-14,1.951808173464831e-09,0.22554597148635966,1.7067031626724545e-07,0.015880934620163965,0.011224255676855647,0.031220123633911266,0.03701305336270256,0.0942936788595886,0.14562573504005635,0.5283118899611718,0.5451837708482052,0.11196378046851159,0.5010189347150193,0.7725330442698793,0.3945498994731257,0.3880096730029786,0.992299612728059,0.8920351668659515,0.9562894947797246,0.9662057133192747,0.9181338404206838,0.7574239887458081,0.0040357269498065736,0.002908041868050155,0.01457772071360214,5.3730097544169094e-05,0.00941497323676963,0.009275155131287668,0.0009547671076132708,0.0031938249450092792,4.4375717450473706e-05,0.001368694544124579,0.0005933422581192804,0.15568568121482756,0.009281591067328347,0.002964726546076563,0.43106449334428243,0.8615560405758785,0.3732577350777969,0.3103465807716666,0.7378719608600555,0.9520239301846025,0.7848439064095278,0.3867435517900948,0.767848644751388,0.5546376801732693,0.2918606651555755,8.44962128277062e-06,0.7867660635954983,0.9849289748919013,0.9836382181698414,0.3409662065356832,0.0009575387050535604,0.018439689605130708,0.3033099510426562
0.9961498044423156,0.18650600896501385,0.01847116177277408,0.026563913058907963,0.000817666630891726,0.5749894627349474,0.0009445717508278856,0.9471648447040261,2.5237355036767186e-172,3.2923807113049394e-07,1.0141001279852668e-20,0.4148169534834725,5.305455219576052e-07,0.04133014312928776,4.3184646938937945e-05,0.36380600846138506,0.04729125310729277,0.1703134363897216,0.00019807042524551245,0.46506660172223724,0.003801297770358394,0.0801235593812596,0.11021709971222668,0.10343739662804612,0.10960756631405238,0.012627930363073634,0.9822452863371577,0.8266293152867117,0.12364416521159742,0.02959408518422779,0.5403212553203876,0.20521289152156091,0.010544430041906798,0.01652491242010447,0.08486316515503446,0.0001637958886430494,1.591228737931892e-05,0.07699834383603323,5.4352641002586314e-11,0.040607667025684434,1.2374462738990827e-17,0.009076196202006602,2.24378850150556e-10,0.4016330916949137,4.816003095755872e-05,0.0655209596730351,0.030559725676366934,0.687522735481706,0.4418127655278633,0.23551786203294958,0.7005239468789488,0.19791030552643657,0.39807358553217354,0.7798337502922266,0.778749392124613,0.9792075951599275,0.5307381266415803,0.1234094073712266,0.07482441384126434,0.24919374977591954,0.16549536785158167,0.017413535051073157,0.01731542608301655,0.23710860054385557,0.979934376850642
0.9997097280002338,0.031011474412299782,0.01741416164598786,4.3466314726742346e-24,0.0021380469382110286,0.0009535176611350244,0.15000479906967978,0.07502095242881508,0.0012074489794076247,2.69431426586409e-137,1.7009275758754028e-07,0.6370526425293863,0.0044186448278123605,5.0477196315753846e-05,0.003052553059565567,0.0010515465442721536,0.005344675500144028,0.0219615446646791,0.18042801835745845,0.08566636643332241,0.6449864712609739,0.4762881540194668,0.9865594036744118,0.007183439235538104,0.6753384054038851,0.25911425555857126,0.37846103695718825,0.38212643826626536,0.16831553134729124,0.0017888402305542886,0.024061048868322565,1.924509885117674e-05,0.0004556201058369161,7.390794934821844e-05,0.00014870778368232198,4.138753852967191e-21,0.010370007633470759,0.0001225574109169205,0.016877154723153563,0.6231129140810489,0.06497558493940231,5.908808625172012e-18,0.0012143749122759345,0.0007642496480062285,0.5439910981474485,5.65894055672306e-09,0.022890525314632405,0.025803053560231354,0.08875115608070516,0.20610960306457884,0.9434804837458074,0.004269483984715563,0.8150666943936901,0.46217033743502345,0.9554475553468297,0.8130505693560078,0.2813782471465192,0.4878803440336561,0.06993912440801085,0.0029530904243645997,0.3278195449845837,0.040177688138310214,0.20437448489621962,0.015499276246646822,8.046673511784086e-06
